Cliente OPC - Hora: 2025-01-30 10:50:38 Modo: Automatico | Niveis: H1=0.000, H2=0.000, H3=0.021 | Vazoes: Q1=1.150, Q2=1.692, Q3=2.618
Cliente OPC - Hora: 2025-01-30 12:40:24 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:25 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:26 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:27 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:28 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:29 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:30 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:32 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:33 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:34 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:35 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:36 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:37 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:38 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:39 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:40 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:41 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:42 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:43 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:44 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:45 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:46 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:47 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:48 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:49 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:50 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:51 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:52 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:53 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:54 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:55 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:56 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:57 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:58 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:40:59 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:00 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:01 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:02 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:03 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:04 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:05 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:06 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:07 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:08 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:09 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:10 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:11 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:12 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:13 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:14 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:15 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:16 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:17 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:18 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:19 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:20 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:21 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:22 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:23 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:24 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:25 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:26 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:27 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:28 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:29 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:30 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:31 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:32 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:33 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:34 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:35 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:36 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:37 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:39 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:40 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:41 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:42 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:43 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:44 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:45 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:46 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:47 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:48 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:49 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:50 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:51 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:52 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:53 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:54 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:55 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:56 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:57 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:58 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:41:59 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:00 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:01 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:02 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:03 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:04 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:05 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:06 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:07 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:08 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:09 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:10 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:11 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:12 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:13 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:14 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:15 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:16 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:17 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:18 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:19 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:20 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:21 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:22 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:23 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:24 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:25 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:26 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:27 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:28 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:29 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:30 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:31 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:32 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:33 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:34 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:35 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:36 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:37 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:38 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:39 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:40 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:41 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:42 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:43 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:44 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:46 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:47 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:48 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:49 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:50 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:51 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:52 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:53 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:54 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:55 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:56 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
Cliente OPC - Hora: 2025-01-30 12:42:57 Modo: Automatico | Niveis: H1=1.000, H2=1.200, H3=1.500 | Vazoes: Q1=1.683, Q2=1.283, Q3=0.735
